国家,美国,美国,美国,美国
指标名称,期货收盘价(连续):NYMEX天然气,期货收盘价(活跃合约):NYMEX轻质原油,期货结算价(活跃合约):NYMEX轻质原油,期货收盘价(连续):NYMEX轻质原油
频率,日,日,日,日
单位,美元/百万英热单位,美元/桶,美元/桶,美元/桶
指标ID,S0069682,S0180896,S0180938,S0147004
时间区间,1990-04-03:2026-01-12,1988-03-31:2026-01-12,1988-03-31:2026-01-12,1986-07-01:2026-01-12
来源,NYMEX,NYMEX,NYMEX,NYMEX
2018-11-13,4.072,55.44,55.84,55.28
2018-11-14,4.691,56.21,56.44,56
2018-11-15,3.901,56.78,56.68,56.56
2018-11-16,4.39,57.03,56.68,56.83
2018-11-19,4.584,57.38,57.2,57.17
2018-11-20,4.517,53.38,53.43,53.38
2018-11-21,4.451,54.63,54.63,54.63
2018-11-23,4.309,50.39,50.42,50.39
2018-11-26,4.232,51.6,51.63,51.6
2018-11-27,4.191,52.09,51.56,52.09
2018-11-28,4.74,50.31,50.29,50.31
2018-11-29,4.597,51.26,51.45,51.26
2018-11-30,4.64,50.72,50.93,50.72
2018-12-03,4.381,53.08,52.95,53.08
2018-12-04,4.512,52.61,53.25,52.61
2018-12-05,4.447,52.92,52.89,52.92
2018-12-06,4.368,51.71,51.49,51.71
2018-12-07,4.5,52.13,52.61,52.13
2018-12-10,4.518,50.9,51,50.9
2018-12-11,4.363,51.96,51.65,51.96
2018-12-12,4.097,51.2,51.15,51.2
2018-12-13,4.137,53.08,52.83,52.85
2018-12-14,3.787,51.5,51.47,51.23
2018-12-17,3.565,49.47,50.2,49.16
2018-12-18,3.834,46.24,46.6,45.91
2018-12-19,3.728,47.41,48.17,47.96
2018-12-20,3.707,46.22,45.88,46.22
2018-12-21,3.668,45.42,45.59,45.42
2018-12-24,3.459,42.68,42.53,42.68
2018-12-26,3.512,46.61,46.22,46.61
2018-12-27,3.637,45.41,44.61,45.41
2018-12-28,3.304,45.12,45.33,45.12
2018-12-31,2.96,45.81,45.41,45.81
2019-01-02,2.961,46.32,46.54,46.32
2019-01-03,2.922,46.83,47.09,46.83
2019-01-04,3.033,48.31,47.96,48.31
2019-01-07,2.957,48.77,48.52,48.77
2019-01-08,3.002,49.79,49.78,49.79
2019-01-09,2.99,52.16,52.36,52.16
2019-01-10,2.967,52.62,52.91,52.32
2019-01-11,3.157,52.01,51.91,51.7
2019-01-14,3.569,51.07,50.8,50.78
2019-01-15,3.446,52.27,52.39,51.99
2019-01-16,3.405,52.61,52.61,52.32
2019-01-17,3.414,52.48,52.36,52.21
2019-01-18,3.423,53.99,54.04,53.76
2019-01-22,3.062,52.99,53.01,52.77
2019-01-23,3.027,52.4,52.62,52.4
2019-01-24,3.134,53.18,53.13,53.18
2019-01-25,3.174,53.55,53.69,53.55
2019-01-28,2.928,52.09,51.99,52.09
2019-01-29,2.935,53.24,53.31,53.24
2019-01-30,2.872,54.22,54.23,54.22
2019-01-31,2.825,54.02,53.79,54.02
2019-02-01,2.733,55.37,55.26,55.37
2019-02-04,2.663,54.84,54.56,54.84
2019-02-05,2.681,53.72,53.66,53.72
2019-02-06,2.677,53.9,54.01,53.9
2019-02-07,2.57,52.61,52.64,52.61
2019-02-08,2.618,52.71,52.72,52.71
2019-02-11,2.647,52.45,52.41,52.45
2019-02-12,2.667,53.34,53.1,53.34
2019-02-13,2.588,54.35,54.31,53.95
2019-02-14,2.567,54.87,54.79,54.47
2019-02-15,2.632,56.2,55.98,55.79
2019-02-19,2.659,56.43,56.45,56.09
2019-02-20,2.647,57.24,57.16,56.9
2019-02-21,2.705,56.84,56.96,56.84
2019-02-22,2.698,57.08,57.26,57.08
2019-02-25,2.843,55.43,55.48,55.43
2019-02-26,2.84,55.99,55.5,55.99
2019-02-27,2.812,56.99,56.94,56.99
2019-02-28,2.807,57.25,57.22,57.25
2019-03-01,2.846,55.75,55.8,55.75
2019-03-04,2.852,56.45,56.59,56.45
2019-03-05,2.886,56.28,56.56,56.28
2019-03-06,2.842,56.19,56.22,56.19
2019-03-07,2.865,56.4,56.66,56.4
2019-03-08,2.864,56.04,56.07,56.04
2019-03-11,2.776,56.77,56.79,56.77
2019-03-12,2.791,57.4,57.2,57.09
2019-03-13,2.834,58.65,58.59,58.34
2019-03-14,2.85,58.84,58.91,58.53
2019-03-15,2.791,58.74,58.82,58.39
2019-03-18,2.842,59.28,59.38,58.97
2019-03-19,2.861,59.29,59.29,59.08
2019-03-20,2.83,59.99,60.23,60.12
2019-03-21,2.818,59.87,59.98,59.87
2019-03-22,2.753,58.97,59.04,58.97
2019-03-25,2.76,59.08,58.82,59.08
2019-03-26,2.729,60.04,59.94,60.04
2019-03-27,2.691,59.4,59.41,59.4
2019-03-28,2.72,59.45,59.3,59.45
2019-03-29,2.673,60.18,60.14,60.18
2019-04-01,2.705,61.77,61.59,61.77
2019-04-02,2.69,62.59,62.58,62.59
2019-04-03,2.675,62.49,62.46,62.49
2019-04-04,2.647,62.18,62.1,62.18
2019-04-05,2.679,63.26,63.08,63.26
2019-04-08,2.71,64.46,64.4,64.46
2019-04-09,2.706,64.22,63.98,64.22
2019-04-10,2.701,64.47,64.61,64.47
2019-04-11,2.67,63.79,63.67,63.71
2019-04-12,2.654,63.89,64.02,63.76
2019-04-15,2.588,63.71,63.56,63.57
2019-04-16,2.573,64.46,64.19,64.33
2019-04-17,2.505,63.85,63.87,63.75
2019-04-18,2.492,64.06,64.07,64
2019-04-22,2.53,65.68,65.55,65.66
2019-04-23,2.454,66.18,66.3,66.18
2019-04-24,2.471,65.78,65.89,65.78
2019-04-25,2.502,65.09,65.21,65.09
2019-04-26,2.53,62.8,63.3,62.8
2019-04-29,2.591,63.61,63.5,63.61
2019-04-30,2.571,63.47,63.91,63.47
2019-05-01,2.613,63.62,63.6,63.62
2019-05-02,2.586,61.54,61.81,61.54
2019-05-03,2.562,61.86,61.94,61.86
2019-05-06,2.521,62.54,62.25,62.54
2019-05-07,2.543,61.44,61.4,61.44
2019-05-08,2.604,61.99,62.12,61.99
2019-05-09,2.594,61.6,61.7,61.6
2019-05-10,2.619,61.71,61.66,61.71
2019-05-13,2.624,61.01,61.21,60.84
2019-05-14,2.653,61.53,61.96,61.34
2019-05-15,2.605,62.35,62.24,62.13
2019-05-16,2.639,63.32,63.06,63.14
2019-05-17,2.624,62.87,62.92,62.71
2019-05-20,2.668,63.3,63.21,63.18
2019-05-21,2.618,62.97,63.13,63.02
2019-05-22,2.552,61.32,61.42,61.32
2019-05-23,2.58,58.19,57.91,58.19
2019-05-24,2.597,59.02,58.63,59.02
2019-05-28,2.577,59.06,59.14,59.06
2019-05-29,2.619,59.06,58.81,59.06
2019-05-30,2.559,56.41,56.59,56.41
2019-05-31,2.464,53.36,53.5,53.36
2019-06-03,2.41,52.85,53.25,52.85
2019-06-04,2.419,52.95,53.48,52.95
2019-06-05,2.37,51.7,51.68,51.7
2019-06-06,2.335,53.18,52.59,53.18
2019-06-07,2.337,54.04,53.99,54.04
2019-06-10,2.36,53.42,53.26,53.42
2019-06-11,2.399,53.05,53.27,53.05
2019-06-12,2.38,51.08,51.14,51.08
2019-06-13,2.326,52.74,52.81,52.2
2019-06-14,2.388,52.79,52.77,52.52
2019-06-17,2.376,52.17,52.17,51.92
2019-06-18,2.331,54.3,54.11,54.08
2019-06-19,2.279,54.38,53.97,54.14
2019-06-20,2.214,57.16,57.07,56.88
2019-06-21,2.197,57.6,57.43,57.6
2019-06-24,2.301,57.75,57.9,57.75
2019-06-25,2.284,58.77,57.83,58.77
2019-06-26,2.292,59.21,59.38,59.21
2019-06-27,2.323,59.29,59.43,59.29
2019-06-28,2.316,58.2,58.47,58.2
2019-07-01,2.265,59.19,59.09,59.19
2019-07-02,2.239,56.32,56.25,56.32
2019-07-03,2.288,57.4,57.34,57.4
2019-07-05,2.398,57.73,57.51,57.73
2019-07-08,2.4,57.56,57.66,57.56
2019-07-09,2.432,58.34,57.83,58.34
2019-07-10,2.445,59.88,60.14,60.27
2019-07-11,2.409,60.08,59.91,60.43
2019-07-12,2.458,60.47,60.3,60.39
2019-07-15,2.396,59.43,59.68,59.32
2019-07-16,2.319,57.61,57.74,57.48
2019-07-17,2.31,56.71,56.92,56.58
2019-07-18,2.29,55.77,55.42,55.63
2019-07-19,2.253,55.86,55.76,55.74
2019-07-22,2.317,56.22,56.22,56.09
2019-07-23,2.29,57.17,56.77,57.17
2019-07-24,2.229,55.9,55.88,55.9
2019-07-25,2.238,55.91,56.02,55.91
2019-07-26,2.173,56.16,56.2,56.16
2019-07-29,2.14,57.05,56.87,57.05
2019-07-30,2.14,58.34,58.05,58.34
2019-07-31,2.239,57.89,58.58,57.89
2019-08-01,2.169,54.49,53.95,54.49
2019-08-02,2.141,55.19,55.66,55.19
2019-08-05,2.093,55.01,54.69,55.01
2019-08-06,2.101,53.46,53.63,53.46
2019-08-07,2.087,52.31,51.09,52.31
2019-08-08,2.124,52.92,52.54,52.92
2019-08-09,2.128,54.27,54.5,54.27
2019-08-12,2.108,54.78,54.93,54.78
2019-08-13,2.162,56.73,57.1,56.73
2019-08-14,2.159,54.92,55.25,54.95
2019-08-15,2.22,54.63,54.42,54.7
2019-08-16,2.202,54.88,54.81,54.93
2019-08-19,2.202,56.11,56.14,56.17
2019-08-20,2.215,56.12,56.13,56.18
2019-08-21,2.168,55.85,55.68,55.85
2019-08-22,2.15,55.39,55.35,55.39
2019-08-23,2.157,53.97,54.17,53.97
2019-08-26,2.227,53.8,53.64,53.8
2019-08-27,2.203,55.69,54.93,55.69
2019-08-28,2.232,55.9,55.78,55.9
2019-08-29,2.287,56.61,56.71,56.61
2019-08-30,2.28,55.16,55.1,55.16
2019-09-03,2.348,53.93,53.94,53.93
2019-09-04,2.443,55.98,56.26,55.98
2019-09-05,2.435,56.17,56.3,56.17
2019-09-06,2.489,56.73,56.52,56.73
2019-09-09,2.607,58.05,57.85,58.05
2019-09-10,2.58,57.87,57.4,57.87
2019-09-11,2.545,55.97,55.75,55.97
2019-09-12,2.575,54.86,54.86,55.12
2019-09-13,2.621,54.79,54.8,54.82
2019-09-16,2.687,61.66,62.67,61.88
2019-09-17,2.664,58.62,59.1,58.81
2019-09-18,2.634,58.19,58.04,58.25
2019-09-19,2.546,58.64,58.19,58.68
2019-09-20,2.535,58.39,58.09,58.09
2019-09-23,2.534,58.49,58.64,58.49
2019-09-24,2.501,56.79,57.29,56.79
2019-09-25,2.514,56.66,56.49,56.66
2019-09-26,2.412,56.54,56.41,56.54
2019-09-27,2.396,56.18,55.91,56.18
2019-09-30,2.327,54.24,54.07,54.24
2019-10-01,2.295,53.98,53.62,53.98
2019-10-02,2.255,52.47,52.64,52.47
2019-10-03,2.338,52.31,52.45,52.31
2019-10-04,2.349,53.01,52.81,53.01
2019-10-07,2.299,52.8,52.75,52.8
2019-10-08,2.289,52.57,52.63,52.57
2019-10-09,2.239,52.65,52.59,52.65
2019-10-10,2.205,53.86,53.55,53.86
2019-10-11,2.222,54.98,54.78,54.91
2019-10-14,2.282,53.53,53.65,53.48
2019-10-15,2.342,52.98,52.88,52.91
2019-10-16,2.292,53.08,53.45,52.97
2019-10-17,2.319,54.2,54.03,54.1
2019-10-18,2.359,53.85,53.87,53.7
2019-10-21,2.241,53.64,53.51,53.46
2019-10-22,2.277,54.32,54.48,54.21
2019-10-23,2.282,55.88,55.97,55.88
2019-10-24,2.33,56.07,56.23,56.07
2019-10-25,2.315,56.63,56.66,56.63
2019-10-28,2.458,55.74,55.81,55.74
2019-10-29,2.522,55.5,55.54,55.5
2019-10-30,2.688,54.9,55.06,54.9
2019-10-31,2.638,54.14,54.18,54.14
2019-11-01,2.7,56.23,56.2,56.23
2019-11-04,2.819,56.52,56.54,56.52
2019-11-05,2.868,57.27,57.23,57.27
2019-11-06,2.833,56.39,56.35,56.39
2019-11-07,2.785,57.07,57.15,57.07
2019-11-08,2.789,57.44,57.24,57.44
2019-11-11,2.635,56.9,56.86,56.9
2019-11-12,2.618,56.78,56.8,56.78
2019-11-13,2.674,57.38,57.12,57.38
2019-11-14,2.642,56.9,56.77,56.9
2019-11-15,2.675,57.93,57.72,57.93
2019-11-18,2.535,56.88,57.05,56.88
2019-11-19,2.505,55.25,55.35,55.15
2019-11-20,2.562,57.09,57.01,56.91
2019-11-21,2.583,58.33,58.58,58.33
2019-11-22,2.657,57.93,57.77,57.93
2019-11-25,2.52,57.91,58.01,57.91
2019-11-26,2.457,58.32,58.41,58.32
2019-11-27,2.493,58.14,58.11,58.14
2019-11-29,2.313,55.42,55.17,55.42
2019-12-02,2.343,55.99,55.96,55.99
2019-12-03,2.439,56.32,56.1,56.32
2019-12-04,2.405,58.35,58.43,58.35
2019-12-05,2.418,58.33,58.43,58.33
2019-12-06,2.35,59.07,59.2,59.07
2019-12-09,2.249,58.91,59.02,58.91
2019-12-10,2.263,59.09,59.24,59.09
2019-12-11,2.245,58.8,58.76,58.8
2019-12-12,2.339,59.11,59.06,59.22
2019-12-13,2.307,59.69,59.98,59.78
2019-12-16,2.353,60.14,60.14,60.22
